timestamp,RND1,RND2,RND3,RND4
2024-10-22 16:20:00,1786.02,317.67,168.18,2030.82
2024-10-22 16:21:00,1786.52,317.65,168.2,2030.97
2024-10-22 16:22:00,1785.98,317.72,168.19,2030.89
2024-10-22 16:23:00,1785.74,317.64,168.2,2030.65
2024-10-22 16:24:00,1785.17,317.61,168.2,2030.59
2024-10-22 16:25:00,1785.39,317.64,168.16,2030.54
2024-10-22 16:26:00,1785.46,317.61,168.13,2030.34
2024-10-22 16:27:00,1785.13,317.55,168.11,2030.12
2024-10-22 16:28:00,1785.47,317.52,168.11,2030.36
2024-10-22 16:29:00,1785.59,317.58,168.11,2030.47
2024-10-22 16:30:00,1785.88,317.64,168.12,2030.16
2024-10-22 16:31:00,1786.4,317.65,168.12,2030.5
2024-10-22 16:32:00,1785.65,317.66,168.09,2030.51
2024-10-22 16:33:00,1785.91,317.74,168.09,2030.41
2024-10-22 16:34:00,1785.75,317.7,168.08,2030.25
2024-10-22 16:35:00,1786.17,317.76,168.09,2030.45
2024-10-22 16:36:00,1786.21,317.76,168.06,2030.76
2024-10-22 16:37:00,1786.16,317.75,168.07,2030.6
2024-10-22 16:38:00,1786.78,317.78,168.06,2030.69
2024-10-22 16:39:00,1786.87,317.8,168.07,2031.03
2024-10-22 16:40:00,1787.51,317.78,168.08,2031.1
2024-10-22 16:41:00,1787.35,317.81,168.09,2031.44
2024-10-22 16:42:00,1787.09,317.75,168.06,2031.16
2024-10-22 16:43:00,1787.45,317.75,168.06,2030.96
2024-10-22 16:44:00,1787.66,317.8,168.04,2031.09
2024-10-22 16:45:00,1788.0,317.82,168.05,2031.17
2024-10-22 16:46:00,1787.86,317.83,168.03,2031.04
2024-10-22 16:47:00,1787.56,317.78,168.04,2030.85
2024-10-22 16:48:00,1787.37,317.83,168.0,2031.14
2024-10-22 16:49:00,1787.57,317.82,168.0,2031.05
2024-10-22 16:50:00,1787.54,317.88,167.99,2031.34
2024-10-22 16:51:00,1787.18,317.89,168.02,2031.32
2024-10-22 16:52:00,1787.66,317.85,168.02,2031.51
2024-10-22 16:53:00,1788.82,317.83,168.02,2031.84
2024-10-22 16:54:00,1788.81,317.81,168.0,2031.74
2024-10-22 16:55:00,1788.93,317.87,167.99,2031.84
2024-10-22 16:56:00,1788.7,317.85,167.96,2031.78
2024-10-22 16:57:00,1788.43,317.84,167.98,2031.54
2024-10-22 16:58:00,1788.05,317.8,168.02,2031.11
2024-10-22 16:59:00,1788.26,317.88,168.01,2030.79
2024-10-22 17:00:00,1788.7,317.88,168.01,2030.85
2024-10-22 17:01:00,1788.88,317.9,168.01,2030.74
2024-10-22 17:02:00,1789.29,317.85,168.02,2030.41
2024-10-22 17:03:00,1789.57,317.81,167.99,2029.9
2024-10-22 17:04:00,1789.58,317.81,167.98,2029.84
2024-10-22 17:05:00,1788.94,317.81,167.97,2029.88
2024-10-22 17:06:00,1789.8,317.83,167.97,2029.78
2024-10-22 17:07:00,1790.11,317.81,167.95,2029.71
2024-10-22 17:08:00,1791.01,317.78,167.98,2029.61
2024-10-22 17:09:00,1791.43,317.73,167.97,2029.46
2024-10-22 17:10:00,1792.41,317.66,167.95,2029.64
2024-10-22 17:11:00,1792.57,317.67,167.9,2029.61
2024-10-22 17:12:00,1791.45,317.71,167.88,2029.57
2024-10-22 17:13:00,1792.16,317.72,167.88,2029.42
2024-10-22 17:14:00,1792.19,317.79,167.84,2029.24
2024-10-22 17:15:00,1791.53,317.82,167.84,2029.22
2024-10-22 17:16:00,1791.18,317.88,167.85,2029.32
2024-10-22 17:17:00,1791.34,317.89,167.85,2029.16
2024-10-22 17:18:00,1791.52,317.87,167.83,2028.91
2024-10-22 17:19:00,1791.34,317.86,167.82,2028.81
2024-10-22 17:20:00,1790.87,317.75,167.82,2028.52
2024-10-22 17:21:00,1790.77,317.79,167.82,2028.49
2024-10-22 17:22:00,1791.24,317.88,167.82,2028.51
2024-10-22 17:23:00,1791.8,317.93,167.83,2028.68
2024-10-22 17:24:00,1791.21,317.93,167.84,2028.46
2024-10-22 17:25:00,1790.69,317.96,167.82,2028.46
2024-10-22 17:26:00,1790.03,318.03,167.79,2028.22
2024-10-22 17:27:00,1790.15,317.96,167.78,2028.26
2024-10-22 17:28:00,1790.26,317.97,167.76,2028.19
2024-10-22 17:29:00,1790.23,318.02,167.77,2027.94
2024-10-22 17:30:00,1790.32,317.95,167.76,2027.82
2024-10-22 17:31:00,1790.39,317.92,167.79,2027.87
2024-10-22 17:32:00,1790.27,318.04,167.78,2028.11
2024-10-22 17:33:00,1791.04,318.02,167.81,2028.43
2024-10-22 17:34:00,1790.51,318.01,167.83,2028.33
2024-10-22 17:35:00,1790.31,318.03,167.83,2028.44
2024-10-22 17:36:00,1790.71,317.98,167.85,2027.94
2024-10-22 17:37:00,1791.27,318.05,167.85,2028.04
2024-10-22 17:38:00,1791.39,318.06,167.87,2028.31
2024-10-22 17:39:00,1791.3,318.16,167.85,2028.42
2024-10-22 17:40:00,1790.75,318.24,167.9,2028.33
2024-10-22 17:41:00,1790.12,318.19,167.94,2028.43
2024-10-22 17:42:00,1790.48,318.19,167.97,2028.55
2024-10-22 17:43:00,1790.58,318.22,167.97,2028.47
2024-10-22 17:44:00,1790.19,318.2,167.97,2028.41
2024-10-22 17:45:00,1789.6,318.17,167.93,2028.16
2024-10-22 17:46:00,1789.87,318.12,167.93,2028.15
2024-10-22 17:47:00,1789.84,318.13,167.93,2027.93
2024-10-22 17:48:00,1789.91,318.15,167.91,2027.86
2024-10-22 17:49:00,1789.62,318.09,167.91,2027.73
2024-10-22 17:50:00,1789.66,317.99,167.91,2027.59
2024-10-22 17:51:00,1789.75,317.99,167.93,2027.66
2024-10-22 17:52:00,1789.68,318.01,167.92,2027.73
2024-10-22 17:53:00,1789.51,317.99,167.92,2027.68
2024-10-22 17:54:00,1789.87,317.95,167.93,2027.93
2024-10-22 17:55:00,1789.33,317.92,167.92,2027.94
2024-10-22 17:56:00,1789.04,317.84,167.91,2028.0
2024-10-22 17:57:00,1789.71,317.87,167.92,2028.07
2024-10-22 17:58:00,1790.11,317.9,167.89,2028.04
2024-10-22 17:59:00,1789.07,317.97,167.86,2027.92
2024-10-22 18:00:00,1789.21,317.91,167.85,2027.86
2024-10-22 18:01:00,1789.06,317.91,167.79,2027.87
2024-10-22 18:02:00,1789.23,317.86,167.8,2028.04
2024-10-22 18:03:00,1789.23,317.89,167.78,2028.04
2024-10-22 18:04:00,1789.69,317.89,167.77,2028.21
2024-10-22 18:05:00,1789.58,317.96,167.76,2028.22
2024-10-22 18:06:00,1789.36,317.99,167.76,2028.21
2024-10-22 18:07:00,1789.27,317.94,167.78,2027.98
2024-10-22 18:08:00,1789.05,317.9,167.77,2027.89
2024-10-22 18:09:00,1789.34,317.95,167.77,2027.71
2024-10-22 18:10:00,1789.47,318.0,167.79,2027.72
2024-10-22 18:11:00,1789.06,318.07,167.76,2027.59
2024-10-22 18:12:00,1789.19,318.13,167.75,2027.52
2024-10-22 18:13:00,1789.65,318.15,167.74,2027.55
2024-10-22 18:14:00,1789.42,318.17,167.72,2027.54
2024-10-22 18:15:00,1789.85,318.12,167.74,2027.42
2024-10-22 18:16:00,1789.45,318.13,167.74,2027.77
2024-10-22 18:17:00,1789.55,318.12,167.75,2027.61
2024-10-22 18:18:00,1790.21,318.17,167.74,2027.64
2024-10-22 18:19:00,1789.56,318.22,167.75,2027.54
2024-10-22 18:20:00,1790.2,318.33,167.71,2027.33
2024-10-22 18:21:00,1791.05,318.34,167.7,2027.43
2024-10-22 18:22:00,1791.61,318.29,167.69,2027.56
2024-10-22 18:23:00,1792.0,318.25,167.68,2027.21
2024-10-22 18:24:00,1792.05,318.26,167.68,2027.3
2024-10-22 18:25:00,1791.76,318.33,167.69,2027.21
2024-10-22 18:26:00,1791.87,318.3,167.7,2027.29
2024-10-22 18:27:00,1792.41,318.35,167.71,2027.2
2024-10-22 18:28:00,1792.76,318.35,167.7,2027.4
2024-10-22 18:29:00,1793.7,318.31,167.68,2027.35
2024-10-22 18:30:00,1793.92,318.29,167.65,2027.04
2024-10-22 18:31:00,1794.11,318.29,167.66,2027.04
2024-10-22 18:32:00,1795.02,318.25,167.68,2027.02
2024-10-22 18:33:00,1794.31,318.22,167.68,2027.36
2024-10-22 18:34:00,1794.23,318.25,167.67,2027.31
2024-10-22 18:35:00,1793.63,318.31,167.67,2027.31
2024-10-22 18:36:00,1793.28,318.28,167.68,2027.56
2024-10-22 18:37:00,1793.86,318.19,167.69,2027.69
2024-10-22 18:38:00,1793.9,318.19,167.66,2027.9
2024-10-22 18:39:00,1793.31,318.1,167.65,2028.14
2024-10-22 18:40:00,1793.58,318.15,167.64,2027.87
2024-10-22 18:41:00,1794.11,318.16,167.64,2027.73
2024-10-22 18:42:00,1793.33,318.11,167.61,2027.74
2024-10-22 18:43:00,1793.2,317.99,167.63,2027.54
2024-10-22 18:44:00,1793.75,318.0,167.63,2027.42
2024-10-22 18:45:00,1793.82,317.95,167.64,2027.5
2024-10-22 18:46:00,1794.26,317.88,167.63,2027.28
2024-10-22 18:47:00,1793.98,317.88,167.62,2027.19
2024-10-22 18:48:00,1793.8,317.82,167.65,2027.3
2024-10-22 18:49:00,1793.08,317.85,167.64,2027.6
2024-10-22 18:50:00,1793.17,317.81,167.63,2027.64
2024-10-22 18:51:00,1793.92,317.87,167.64,2028.05
2024-10-22 18:52:00,1794.28,317.83,167.61,2028.06
2024-10-22 18:53:00,1794.29,317.74,167.6,2028.09
2024-10-22 18:54:00,1793.93,317.7,167.57,2028.0
2024-10-22 18:55:00,1794.39,317.66,167.54,2027.92
2024-10-22 18:56:00,1794.27,317.7,167.56,2027.91
2024-10-22 18:57:00,1794.39,317.74,167.58,2027.97
2024-10-22 18:58:00,1794.24,317.69,167.59,2027.95
2024-10-22 18:59:00,1795.38,317.74,167.59,2028.29
2024-10-22 19:00:00,1796.05,317.79,167.6,2028.18
2024-10-22 19:01:00,1795.92,317.75,167.6,2028.27
2024-10-22 19:02:00,1795.5,317.8,167.57,2028.2
2024-10-22 19:03:00,1796.16,317.75,167.6,2028.11
2024-10-22 19:04:00,1796.5,317.79,167.61,2028.03
2024-10-22 19:05:00,1797.38,317.82,167.59,2027.96
2024-10-22 19:06:00,1796.8,317.78,167.58,2028.0
2024-10-22 19:07:00,1796.97,317.74,167.58,2027.94
2024-10-22 19:08:00,1797.28,317.66,167.58,2027.89
2024-10-22 19:09:00,1796.89,317.7,167.6,2028.03
2024-10-22 19:10:00,1797.24,317.68,167.57,2028.12
2024-10-22 19:11:00,1797.51,317.66,167.57,2027.98
2024-10-22 19:12:00,1797.31,317.7,167.57,2028.01
2024-10-22 19:13:00,1797.65,317.7,167.58,2027.73
2024-10-22 19:14:00,1798.12,317.68,167.59,2027.52
2024-10-22 19:15:00,1798.37,317.7,167.58,2027.55
2024-10-22 19:16:00,1797.72,317.85,167.59,2027.81
2024-10-22 19:17:00,1797.12,317.86,167.59,2027.76
2024-10-22 19:18:00,1796.89,317.84,167.56,2027.75
2024-10-22 19:19:00,1796.59,317.84,167.56,2027.76
2024-10-22 19:20:00,1796.67,317.81,167.57,2027.79
2024-10-22 19:21:00,1796.88,317.77,167.56,2028.11
2024-10-22 19:22:00,1797.69,317.8,167.58,2027.97
2024-10-22 19:23:00,1797.97,317.87,167.59,2028.06
2024-10-22 19:24:00,1798.18,317.88,167.58,2028.08
2024-10-22 19:25:00,1797.69,317.91,167.6,2028.16
2024-10-22 19:26:00,1797.18,317.9,167.59,2028.2
2024-10-22 19:27:00,1797.42,317.96,167.55,2028.19
2024-10-22 19:28:00,1797.43,317.93,167.55,2028.24
2024-10-22 19:29:00,1798.02,317.97,167.52,2028.17
2024-10-22 19:30:00,1798.38,317.88,167.52,2028.19
2024-10-22 19:31:00,1798.23,317.72,167.52,2027.92
2024-10-22 19:32:00,1797.82,317.7,167.52,2027.76
2024-10-22 19:33:00,1797.63,317.7,167.5,2027.62
2024-10-22 19:34:00,1797.24,317.76,167.5,2027.3
2024-10-22 19:35:00,1797.59,317.72,167.51,2027.14
2024-10-22 19:36:00,1798.08,317.72,167.48,2027.39
2024-10-22 19:37:00,1798.34,317.69,167.47,2027.38
2024-10-22 19:38:00,1798.66,317.73,167.45,2027.34
2024-10-22 19:39:00,1798.18,317.72,167.46,2027.3
2024-10-22 19:40:00,1798.89,317.7,167.45,2027.47
2024-10-22 19:41:00,1799.1,317.69,167.49,2027.54
2024-10-22 19:42:00,1799.06,317.63,167.5,2027.48
2024-10-22 19:43:00,1798.77,317.64,167.51,2027.21
2024-10-22 19:44:00,1798.83,317.67,167.54,2027.15
2024-10-22 19:45:00,1798.94,317.79,167.55,2027.5
2024-10-22 19:46:00,1799.36,317.77,167.57,2027.52
2024-10-22 19:47:00,1799.12,317.73,167.56,2027.31
2024-10-22 19:48:00,1799.23,317.74,167.56,2027.17
2024-10-22 19:49:00,1799.1,317.7,167.53,2027.02
2024-10-22 19:50:00,1799.89,317.7,167.53,2027.21
2024-10-22 19:51:00,1799.99,317.74,167.57,2027.07
2024-10-22 19:52:00,1799.53,317.7,167.59,2026.75
2024-10-22 19:53:00,1799.58,317.7,167.61,2026.81
2024-10-22 19:54:00,1799.98,317.68,167.63,2026.82
2024-10-22 19:55:00,1799.83,317.74,167.64,2026.95
2024-10-22 19:56:00,1799.91,317.66,167.62,2026.82
2024-10-22 19:57:00,1800.29,317.63,167.62,2026.98
2024-10-22 19:58:00,1800.83,317.6,167.6,2027.06
2024-10-22 19:59:00,1800.11,317.61,167.62,2026.84
2024-10-22 20:00:00,1800.73,317.55,167.61,2026.65
2024-10-22 20:01:00,1800.73,317.54,167.6,2026.83
2024-10-22 20:02:00,1800.42,317.58,167.61,2026.89
2024-10-22 20:03:00,1799.82,317.56,167.61,2026.53
2024-10-22 20:04:00,1800.32,317.55,167.64,2026.2
2024-10-22 20:05:00,1800.75,317.5,167.63,2026.26
2024-10-22 20:06:00,1800.92,317.42,167.63,2026.24
2024-10-22 20:07:00,1800.8,317.45,167.62,2026.31
2024-10-22 20:08:00,1800.4,317.52,167.64,2026.12
2024-10-22 20:09:00,1800.14,317.53,167.68,2025.87
2024-10-22 20:10:00,1800.22,317.49,167.69,2025.91
2024-10-22 20:11:00,1800.98,317.51,167.7,2026.0
2024-10-22 20:12:00,1801.63,317.53,167.69,2025.96
2024-10-22 20:13:00,1802.29,317.56,167.72,2025.92
2024-10-22 20:14:00,1801.84,317.57,167.72,2025.77
2024-10-22 20:15:00,1801.73,317.47,167.69,2025.8
2024-10-22 20:16:00,1802.35,317.4,167.68,2025.84
2024-10-22 20:17:00,1802.16,317.38,167.69,2026.02
2024-10-22 20:18:00,1802.24,317.32,167.66,2026.09
2024-10-22 20:19:00,1802.83,317.33,167.67,2026.31
2024-10-22 20:20:00,1803.37,317.35,167.66,2026.04
2024-10-22 20:21:00,1803.6,317.32,167.65,2026.19
2024-10-22 20:22:00,1805.1,317.28,167.67,2026.26
2024-10-22 20:23:00,1805.82,317.32,167.7,2026.0
2024-10-22 20:24:00,1806.27,317.31,167.72,2026.06
2024-10-22 20:25:00,1806.11,317.33,167.71,2025.97
2024-10-22 20:26:00,1806.36,317.45,167.78,2026.2
2024-10-22 20:27:00,1806.49,317.51,167.81,2026.47
2024-10-22 20:28:00,1805.87,317.38,167.82,2026.6
2024-10-22 20:29:00,1805.74,317.41,167.82,2026.6
2024-10-22 20:30:00,1805.92,317.41,167.83,2026.52
2024-10-22 20:31:00,1806.34,317.45,167.84,2026.53
2024-10-22 20:32:00,1806.09,317.34,167.81,2026.54
2024-10-22 20:33:00,1806.02,317.36,167.84,2026.38
2024-10-22 20:34:00,1806.38,317.32,167.82,2026.47
2024-10-22 20:35:00,1806.98,317.3,167.83,2026.56
2024-10-22 20:36:00,1806.82,317.3,167.81,2026.44
2024-10-22 20:37:00,1806.8,317.3,167.8,2026.01
2024-10-22 20:38:00,1806.99,317.44,167.83,2026.03
2024-10-22 20:39:00,1806.74,317.51,167.82,2026.09
2024-10-22 20:40:00,1806.93,317.54,167.83,2026.07
2024-10-22 20:41:00,1806.71,317.56,167.83,2026.29
2024-10-22 20:42:00,1806.35,317.63,167.81,2026.15
2024-10-22 20:43:00,1806.92,317.65,167.83,2026.34
2024-10-22 20:44:00,1806.93,317.57,167.83,2026.63
2024-10-22 20:45:00,1806.87,317.51,167.85,2026.64
2024-10-22 20:46:00,1807.19,317.52,167.82,2026.64
2024-10-22 20:47:00,1807.41,317.52,167.8,2026.6
2024-10-22 20:48:00,1807.02,317.51,167.82,2026.72
2024-10-22 20:49:00,1806.92,317.56,167.8,2027.24
2024-10-22 20:50:00,1807.88,317.48,167.81,2027.48
2024-10-22 20:51:00,1807.12,317.49,167.78,2027.58
2024-10-22 20:52:00,1806.75,317.47,167.78,2027.14
2024-10-22 20:53:00,1806.7,317.36,167.81,2027.12
2024-10-22 20:54:00,1806.51,317.32,167.82,2027.34
2024-10-22 20:55:00,1806.44,317.34,167.81,2027.12
2024-10-22 20:56:00,1806.49,317.4,167.81,2026.94
2024-10-22 20:57:00,1806.82,317.49,167.79,2027.3
2024-10-22 20:58:00,1807.65,317.55,167.78,2027.22
2024-10-22 20:59:00,1807.48,317.54,167.8,2027.15
2024-10-22 21:00:00,1807.68,317.55,167.79,2026.95
2024-10-22 21:01:00,1807.33,317.64,167.82,2027.06
2024-10-22 21:02:00,1808.22,317.71,167.79,2027.2
2024-10-22 21:03:00,1808.06,317.82,167.78,2027.38
2024-10-22 21:04:00,1807.82,317.78,167.77,2027.37
2024-10-22 21:05:00,1807.71,317.75,167.76,2027.43
2024-10-22 21:06:00,1807.28,317.71,167.73,2027.4
2024-10-22 21:07:00,1807.05,317.76,167.71,2027.39
2024-10-22 21:08:00,1807.22,317.73,167.71,2027.65
2024-10-22 21:09:00,1807.93,317.77,167.73,2027.86
2024-10-22 21:10:00,1807.5,317.79,167.72,2027.81
2024-10-22 21:11:00,1807.14,317.83,167.72,2027.99
2024-10-22 21:12:00,1807.09,317.9,167.69,2028.29
2024-10-22 21:13:00,1806.39,317.86,167.7,2028.43
2024-10-22 21:14:00,1806.53,317.85,167.71,2028.48
2024-10-22 21:15:00,1806.25,317.81,167.71,2028.46
2024-10-22 21:16:00,1806.41,317.89,167.72,2028.35
2024-10-22 21:17:00,1805.71,317.86,167.72,2028.16
2024-10-22 21:18:00,1805.76,317.84,167.72,2028.12
2024-10-22 21:19:00,1805.81,317.91,167.7,2028.07
2024-10-22 21:20:00,1805.61,317.93,167.7,2027.74
2024-10-22 21:21:00,1806.04,318.03,167.69,2027.79
2024-10-22 21:22:00,1806.33,318.09,167.65,2027.88
2024-10-22 21:23:00,1806.7,318.06,167.65,2027.78
2024-10-22 21:24:00,1807.11,318.03,167.61,2027.53
2024-10-22 21:25:00,1807.01,318.02,167.58,2027.59
2024-10-22 21:26:00,1806.84,318.1,167.58,2027.65
2024-10-22 21:27:00,1805.79,318.07,167.58,2027.71
2024-10-22 21:28:00,1806.01,318.08,167.57,2027.91
2024-10-22 21:29:00,1805.76,318.06,167.54,2028.13
2024-10-22 21:30:00,1805.96,318.04,167.54,2027.95
2024-10-22 21:31:00,1805.53,318.04,167.56,2028.01
2024-10-22 21:32:00,1805.75,318.03,167.57,2028.1
2024-10-22 21:33:00,1805.54,318.17,167.58,2027.74
2024-10-22 21:34:00,1805.37,318.14,167.6,2027.79
2024-10-22 21:35:00,1805.62,318.15,167.59,2028.08
2024-10-22 21:36:00,1805.63,318.17,167.58,2028.03
2024-10-22 21:37:00,1805.4,318.21,167.54,2027.96
2024-10-22 21:38:00,1804.66,318.28,167.52,2028.07
2024-10-22 21:39:00,1804.5,318.25,167.48,2028.33
2024-10-22 21:40:00,1804.97,318.28,167.51,2028.33
2024-10-22 21:41:00,1804.27,318.27,167.54,2028.43
2024-10-22 21:42:00,1804.23,318.24,167.57,2028.26
2024-10-22 21:43:00,1803.79,318.21,167.55,2028.05
2024-10-22 21:44:00,1803.87,318.15,167.54,2028.15
2024-10-22 21:45:00,1804.26,318.2,167.54,2027.96
2024-10-22 21:46:00,1804.23,318.18,167.53,2027.76
2024-10-22 21:47:00,1804.33,318.16,167.49,2027.67
2024-10-22 21:48:00,1804.23,318.15,167.51,2027.6
2024-10-22 21:49:00,1804.44,318.21,167.49,2027.41
2024-10-22 21:50:00,1804.22,318.21,167.5,2027.42
2024-10-22 21:51:00,1803.4,318.22,167.52,2027.38
2024-10-22 21:52:00,1803.6,318.25,167.48,2027.59
2024-10-22 21:53:00,1803.06,318.34,167.5,2027.78
2024-10-22 21:54:00,1802.3,318.26,167.53,2028.05
2024-10-22 21:55:00,1801.94,318.29,167.53,2028.01
2024-10-22 21:56:00,1802.28,318.37,167.52,2027.81
2024-10-22 21:57:00,1800.89,318.39,167.52,2027.8
2024-10-22 21:58:00,1801.08,318.3,167.53,2027.95
2024-10-22 21:59:00,1800.78,318.28,167.55,2027.84
2024-10-22 22:00:00,1800.27,318.28,167.55,2028.11
2024-10-22 22:01:00,1800.63,318.24,167.56,2027.95
2024-10-22 22:02:00,1800.49,318.23,167.57,2028.08
2024-10-22 22:03:00,1800.63,318.22,167.56,2028.31
2024-10-22 22:04:00,1800.82,318.12,167.56,2028.58
2024-10-22 22:05:00,1800.44,318.1,167.55,2028.46
2024-10-22 22:06:00,1800.26,318.09,167.53,2028.5
2024-10-22 22:07:00,1801.24,318.03,167.54,2028.86
2024-10-22 22:08:00,1801.27,318.04,167.53,2029.13
2024-10-22 22:09:00,1801.1,318.01,167.53,2028.99
2024-10-22 22:10:00,1801.66,318.07,167.54,2028.93
2024-10-22 22:11:00,1801.94,318.11,167.58,2028.84
2024-10-22 22:12:00,1802.04,318.07,167.59,2028.68
2024-10-22 22:13:00,1802.16,318.17,167.59,2028.54
2024-10-22 22:14:00,1801.85,318.16,167.61,2028.22
2024-10-22 22:15:00,1801.83,318.15,167.6,2028.35
2024-10-22 22:16:00,1801.51,318.15,167.57,2028.53
2024-10-22 22:17:00,1801.91,318.14,167.58,2028.53
2024-10-22 22:18:00,1801.66,318.05,167.57,2028.8
2024-10-22 22:19:00,1801.81,318.11,167.54,2028.71
2024-10-22 22:20:00,1801.04,318.11,167.57,2028.64
2024-10-22 22:21:00,1800.98,318.07,167.57,2028.83
2024-10-22 22:22:00,1800.96,318.14,167.58,2029.07
2024-10-22 22:23:00,1800.63,318.17,167.57,2029.22
2024-10-22 22:24:00,1800.69,318.12,167.59,2029.39
2024-10-22 22:25:00,1800.9,318.11,167.6,2029.21
2024-10-22 22:26:00,1800.95,318.12,167.59,2029.25
2024-10-22 22:27:00,1800.99,318.06,167.58,2029.24
2024-10-22 22:28:00,1800.45,318.01,167.57,2029.1
2024-10-22 22:29:00,1800.99,318.07,167.55,2029.15
2024-10-22 22:30:00,1801.58,318.06,167.55,2029.07
2024-10-22 22:31:00,1801.63,318.11,167.54,2029.53
2024-10-22 22:32:00,1801.19,318.08,167.53,2029.82
2024-10-22 22:33:00,1801.29,318.13,167.5,2029.8
2024-10-22 22:34:00,1801.85,318.08,167.46,2029.83
2024-10-22 22:35:00,1802.42,318.09,167.45,2029.68
2024-10-22 22:36:00,1802.4,318.15,167.44,2029.4
2024-10-22 22:37:00,1802.21,318.13,167.44,2029.46
2024-10-22 22:38:00,1802.68,318.18,167.41,2029.45
2024-10-22 22:39:00,1802.95,318.24,167.41,2029.5
2024-10-22 22:40:00,1802.19,318.23,167.43,2029.36
2024-10-22 22:41:00,1801.2,318.28,167.43,2029.19
2024-10-22 22:42:00,1801.51,318.38,167.42,2029.15
2024-10-22 22:43:00,1801.66,318.42,167.44,2029.04
2024-10-22 22:44:00,1801.02,318.4,167.44,2028.99
2024-10-22 22:45:00,1800.55,318.37,167.44,2029.1
2024-10-22 22:46:00,1800.42,318.35,167.47,2029.07
2024-10-22 22:47:00,1799.87,318.43,167.48,2029.02
2024-10-22 22:48:00,1799.62,318.44,167.49,2028.63
2024-10-22 22:49:00,1799.34,318.43,167.47,2028.6
2024-10-22 22:50:00,1799.3,318.41,167.46,2028.71
2024-10-22 22:51:00,1798.9,318.41,167.45,2028.8
2024-10-22 22:52:00,1799.41,318.46,167.45,2028.84
2024-10-22 22:53:00,1799.64,318.48,167.45,2028.98
2024-10-22 22:54:00,1799.46,318.47,167.46,2028.8
2024-10-22 22:55:00,1799.38,318.4,167.47,2028.79
2024-10-22 22:56:00,1799.23,318.4,167.48,2028.77
2024-10-22 22:57:00,1799.76,318.4,167.5,2028.95
2024-10-22 22:58:00,1799.57,318.43,167.49,2028.7
2024-10-22 22:59:00,1799.4,318.49,167.48,2028.81
2024-10-22 23:00:00,1799.61,318.53,167.5,2029.03
2024-10-22 23:01:00,1799.42,318.58,167.51,2029.27
2024-10-22 23:02:00,1799.93,318.61,167.51,2029.3
2024-10-22 23:03:00,1798.97,318.56,167.52,2029.17
2024-10-22 23:04:00,1798.52,318.54,167.49,2029.33
2024-10-22 23:05:00,1798.71,318.49,167.51,2029.41
2024-10-22 23:06:00,1798.6,318.51,167.5,2029.36
2024-10-22 23:07:00,1798.1,318.41,167.5,2029.35
2024-10-22 23:08:00,1798.14,318.37,167.51,2029.27
2024-10-22 23:09:00,1798.35,318.35,167.5,2029.5
2024-10-22 23:10:00,1797.42,318.36,167.49,2029.93
2024-10-22 23:11:00,1797.69,318.39,167.48,2029.77
2024-10-22 23:12:00,1797.84,318.3,167.48,2029.83
2024-10-22 23:13:00,1797.53,318.32,167.46,2029.84
2024-10-22 23:14:00,1797.13,318.34,167.45,2029.95
2024-10-22 23:15:00,1796.65,318.44,167.46,2029.73
2024-10-22 23:16:00,1796.34,318.39,167.49,2029.82
2024-10-22 23:17:00,1795.47,318.34,167.5,2029.87
2024-10-22 23:18:00,1794.51,318.31,167.49,2029.69
2024-10-22 23:19:00,1794.57,318.37,167.49,2029.73
2024-10-22 23:20:00,1794.63,318.29,167.5,2029.74
2024-10-22 23:21:00,1794.84,318.22,167.51,2029.81
2024-10-22 23:22:00,1794.78,318.22,167.54,2029.88
2024-10-22 23:23:00,1793.91,318.17,167.52,2029.9
2024-10-22 23:24:00,1793.91,318.11,167.49,2029.59
2024-10-22 23:25:00,1794.49,318.09,167.5,2029.56
2024-10-22 23:26:00,1794.27,318.08,167.5,2029.58
2024-10-22 23:27:00,1794.43,318.11,167.5,2029.23
2024-10-22 23:28:00,1794.0,318.06,167.48,2029.37
2024-10-22 23:29:00,1794.05,317.99,167.48,2029.6
2024-10-22 23:30:00,1794.26,317.96,167.45,2029.72
2024-10-22 23:31:00,1793.97,317.92,167.45,2029.75
2024-10-22 23:32:00,1793.51,317.83,167.47,2029.8
2024-10-22 23:33:00,1793.45,317.86,167.5,2029.51
2024-10-22 23:34:00,1793.7,317.85,167.52,2029.25
2024-10-22 23:35:00,1794.68,317.86,167.5,2029.24
2024-10-22 23:36:00,1794.62,317.92,167.53,2029.03
2024-10-22 23:37:00,1795.0,317.94,167.53,2029.27
2024-10-22 23:38:00,1794.24,317.88,167.55,2029.19
2024-10-22 23:39:00,1794.18,317.98,167.54,2029.24
2024-10-22 23:40:00,1794.4,317.9,167.54,2029.39
2024-10-22 23:41:00,1794.51,317.92,167.55,2029.5
2024-10-22 23:42:00,1795.26,317.94,167.54,2029.32
2024-10-22 23:43:00,1795.56,318.03,167.53,2029.42
2024-10-22 23:44:00,1796.09,318.04,167.53,2029.46
2024-10-22 23:45:00,1795.8,318.06,167.54,2029.44
2024-10-22 23:46:00,1795.62,318.05,167.52,2029.33
2024-10-22 23:47:00,1795.14,317.98,167.5,2029.15
2024-10-22 23:48:00,1794.92,317.93,167.5,2029.31
2024-10-22 23:49:00,1794.32,317.84,167.52,2029.46
